record_id,election_id,riding_id,candidate_id,total_votes,elected
5c12ac22-b5c0-41e4-a361-00e94a5974b4,43,35065,645,901,false
fccb1f41-7ca3-4a10-a531-f2e08c204c8b,43,35065,646,23252,false
311c1ca5-9e75-47c3-9759-dfca40bfc7d0,43,35065,651,26488,true
5daf4abe-8b30-437d-ad75-8efb497aa2ac,43,35065,652,104,false
b8a858be-20c2-4dcf-af34-7bf382fd10e4,43,35065,647,6576,false
ef80e5a2-d9d2-43f3-bcad-ba34cb6bdd1c,43,35065,653,588,false
0bdda8fd-66ab-42a0-b787-fc6c86dda269,42,35066,643,17218,false
8add8417-fd96-4a36-9c44-2c9774418ec1,42,35066,644,19513,true
5b91ea69-2771-47bb-ba7d-b2f9f3ecb203,42,35066,654,1316,false
184986f6-4e6a-4e20-99ca-e529304105c0,42,35066,655,291,false
bb3b78f9-182c-4d78-8a28-ff9a875d8b68,42,35066,656,16248,false
e180c3c0-8df9-4dcf-b24a-33755d760df5,42,35066,657,96,false
e5702f3e-6ac4-4734-ae40-93e406c35e4d,43,35066,643,15469,false
19e91370-cfa2-4bfd-b1cd-41a0b6498348,43,35066,644,20292,true
f6da09fa-ad52-407a-9589-5246f40d4015,43,35066,658,308,false
c45ddbe0-9bb6-4f9d-86bd-cfc7d9caa35b,43,35066,659,17987,false
c26feb6d-5b04-4e54-8f70-5a5f21ba8546,43,35066,660,776,false
a91a4c42-2dbe-4996-bd0e-f719c4ca44ca,43,35066,661,3054,false
a32949c3-d4c6-4ba5-abad-37f3f3bf24cb,43,35066,662,77,false
b7ea5320-729e-4547-963b-ea7a950dd0ab,42,35067,663,13525,false
8335802c-e686-4452-8e94-8c025a39f2ef,42,35067,664,27235,true
8e2496e7-dbcd-48d9-a4ac-d35da0441dab,42,35067,665,22318,false
8566dd98-8061-4a94-98a2-28c728700090,42,35067,666,1633,false
81c0d0a1-10b2-44cc-8b0f-ab7d565f1a24,43,35067,667,24751,true
61dcec0f-2bc1-425a-8517-63e38feaf833,43,35067,668,12566,false
6c6724a3-622b-462f-a6c7-2c79bfa04186,43,35067,669,22690,false
1d19380b-9ecc-46b2-b00c-e9dbc5f8853b,43,35067,670,3404,false
52a9e254-6667-46a0-b431-eeb0a10260a5,43,35067,671,358,false
f8f4e14b-c62d-4ae4-a9ee-2d1979ef1975,43,35067,672,4997,false
c699b522-af95-42b3-9388-328c721f9613,43,35067,673,968,false
1c0a30ab-ed6c-498f-813c-9802647e7a27,42,35068,676,24732,true
62325bf0-e956-48bf-a1a1-c6cb59b4bed2,42,35068,677,797,false
6cf7b418-74fb-4f0a-a5a0-950328a6f530,42,35068,678,1511,false
2321ed32-14b4-401a-a791-1acb7d204d3c,42,35068,679,1234,false
9fdaeece-9eae-4191-a125-b3758a048908,42,35068,680,5802,false
b04a7811-96be-40f2-b0d6-8f60bc6486b4,42,35068,681,16581,false
19f9ed1e-7292-499f-bf4d-f25c5d7ba75f,43,35068,676,24447,true
9c305ae0-e88e-45e1-88b3-e1272d73d713,43,35068,682,17429,false
d8c4e2fb-d353-404f-9d32-bab62a52411e,43,35068,679,1019,false
577dfac5-367e-4de5-a4c6-2d9ef23b3526,43,35068,683,869,false
f142dc08-8e7c-4852-9e5d-ef6e1c4095a6,43,35068,680,6540,false
66e0e706-ca74-4e80-b86b-8241d1ee89e6,43,35068,684,3620,false
8eb7a856-4994-44de-ad22-53c2d1cce209,43,35069,686,10343,false
73017b63-3b79-4854-9ea2-89fcf20fcb25,43,35069,690,2644,false
24829bd5-1260-452a-ac7c-01bbbe6e48cf,43,35069,691,1159,false
9a515aa8-40ee-4b26-82f1-3e32ce12e7bf,43,35069,692,15656,false
e8fe8d01-f260-4727-9fc1-927aebb9d780,43,35069,688,19046,true
9aaa2266-1a1b-4cb5-ae37-7bcbb8d008b7,42,35069,685,18556,false
47820b99-e875-4a1b-b2e9-ddf40828dad4,42,35069,686,8221,false
1c892984-6c29-4128-adeb-6273482f1278,42,35069,687,1217,false
6af7d037-562c-468a-acec-2b3750383a6a,42,35069,688,21021,true
d740a6ff-fcac-450d-bc91-4030c78e75ea,42,35069,689,98,false
7a7b5470-9ec9-4db7-a227-9dcdf6df999c,42,35070,698,14325,false
44430b71-a7ef-46ec-876e-a67e086c4eaf,42,35070,699,7936,false
6a9330af-a459-457c-a97c-74d581289f9b,42,35070,700,1257,false
b3af67e3-d816-4272-9ecc-a6b2eeb90934,42,35070,697,25357,true
cdbbab79-2b36-47e2-bb57-f9af10fc963d,43,35070,693,9784,false
3cabbce0-fe50-4129-9456-347b30e5cabf,43,35070,694,12984,false
88550b0f-e7b4-40e9-aad2-9c726d30f621,43,35070,695,3111,false
fb7d53ce-f14d-40a4-824c-d07967a633e3,43,35070,696,2496,false
a851393f-a969-4441-ba2c-fadd76400ee1,43,35070,697,19352,true
a01c3368-bbd9-416a-8c37-d2e812ec28bf,43,35071,705,27358,true
7cc57bd7-6a8c-4e04-8330-72ec3275f3ae,43,35071,706,9615,false
227a84eb-e226-4051-8472-9f3ea3a46203,43,35071,703,24977,false
3eedcf33-e59a-4e89-9f74-d8164a9c0754,43,35071,707,1460,false
e7d1faca-8429-40d6-8986-0ae99ec0a709,43,35071,708,5524,false
417937a4-a926-4ec5-8403-77d0171cfa75,42,35071,701,9411,false
d64afcf4-8c57-41a8-9fac-3503acf13332,42,35071,702,25165,false
16f0a30c-9675-466d-9fab-c6b1fd125d7f,42,35071,703,27043,true
74461862-ca5f-484b-9422-a473cab87a8a,42,35071,704,1990,false
af4f8df0-e911-4a07-9106-7061fdf97721,42,35072,715,1420,false
ee959d6a-5501-493b-aef2-f990315f51f2,42,35072,716,3830,false
e09dc0da-f416-4190-9f0d-50e3970a6857,42,35072,717,31956,true
36b9eeb2-ac3d-42e8-b35f-48c9657a8ae9,42,35072,714,27497,false
c83665c4-12f4-405a-8613-c3646a29f76b,43,35072,709,4928,false
1ff65d9b-dfda-4428-91a9-b790be98dd62,43,35072,710,30265,true
335d856d-0bcd-45cc-96cf-2669bb2e9e12,43,35072,711,3704,false
fb4939e1-c5e5-4d5c-a80c-2550db45316d,43,35072,712,798,false
934db7aa-2f8d-4192-9f5e-e0702cda39ab,43,35072,713,145,false
ddf81773-2b68-4cfe-a00d-02c8b5061952,43,35072,714,25561,false
59d7d4b9-1dc9-4179-84d0-23d8383b077b,43,35073,720,33597,true
6ab0bb0d-0e57-4be4-89db-8d94e08e5d7e,43,35073,723,5866,false
db5bb0e1-b677-48c0-bf38-92b59b3aa3dd,43,35073,724,2925,false
b2e29f89-7808-470b-a918-97dc25652669,43,35073,725,751,false
991bbc9f-02ed-41f0-b29c-f930c18764b2,43,35073,726,26484,false
427d6c4f-7ea0-47df-b432-f4ec3f5bc6f4,42,35073,715,4405,false
5e6f56ca-0552-4d0d-a9cc-2f625a8770f9,42,35073,719,666,false
f0e277fe-9dfc-410d-92c8-62f1825333d7,42,35073,720,28415,true
166dfdfd-3206-4300-b7cf-3b998e9ca0ad,42,35073,721,968,false
b23845eb-91b9-464a-b6dd-ba4361e0e07f,42,35073,722,26342,false
d929ffdb-2457-4f48-9925-81106b44059d,43,35076,731,22984,false
83f509a6-edf5-4c28-9344-2279a9f82ab2,43,35076,732,44183,true
5441ed22-3c4b-42d8-aa6c-57632a5c8b02,43,35076,733,3829,false
c10a2032-f5ca-49bd-9e61-ec77c5df4e31,43,35076,734,986,false
4eb92530-0ee8-4848-b53a-b871c704bd63,43,35076,735,9428,false
aa404222-0b1d-4446-abd5-e62d1c2e0fd3,42,35076,727,23821,false
58dc0aa8-45c1-4c5a-b4be-1abdec66bc42,42,35076,728,46542,true
1ae42496-bc6c-4204-bd7b-4681960905c5,42,35076,729,1410,false
8f43b9eb-a9ec-4ff6-8c67-3684225edf89,42,35076,730,6215,false
5a27363c-1d2b-48c9-99ba-4682e5a3d3b9,43,35074,736,24087,true
843cfce5-1b1d-4638-8ba1-fcd0ac2cbc27,43,35074,741,15750,false
876faefa-15cb-4dc8-ac71-4ed392fc9dd8,43,35074,742,1215,false
5fa9d7d7-5798-4348-8d2e-499eb03812d9,43,35074,743,17668,false
390f460a-f9f9-4cf5-a670-8effd832359f,43,35074,744,3151,false
70a09559-1f3d-46dc-9f75-c6bf27110a9c,43,35074,745,112,false
73772a0d-520c-4a3a-bfac-b1228d25f863,42,35074,736,23162,true
b0495fa0-4f00-494d-82aa-8e6ca8199db6,42,35074,737,1522,false
63e7b7a3-ea7c-48a5-b3bc-570fc6bb79e3,42,35074,738,19339,false
779f0d3b-e726-4480-aa76-14e1a2536f59,42,35074,739,75,false
74c8c83e-3e16-4e41-af1e-28877d91dee2,42,35074,740,16588,false
f5facf90-2919-4d7c-be46-a2573f8796e9,42,35075,757,160,false
45f4d269-13e3-4baa-9251-bf9de77988e1,42,35075,758,29098,false
6ba52e63-c5e8-4e44-886a-fa3403ba47a8,42,35075,759,551,false
79faafbf-e3ae-49fb-a7e5-b4bd83b2d5b8,42,35075,760,10943,false
66c26aef-39ae-41ac-8a81-c24470c6a992,42,35075,761,167,false
a718be40-6632-4a09-86e4-90ae5231f88b,42,35075,762,32211,true
f033c1fd-ad4c-43a7-a1d9-62a5f937d5a7,42,35075,763,2246,false
1532f372-5004-4316-a3c3-03370fdbe2f1,42,35075,754,124,false
2c7549fb-5e58-45f3-ad23-f31014a66d5b,43,35075,746,207,false
7bfee8b3-e747-4e2e-9780-9bf8a77fa801,43,35075,747,9920,false
096d3f0d-3ce3-495f-ab3b-d871aa1c770c,43,35075,748,360,false
34dd78f3-8fde-41b1-a7a6-f5f986a9dee5,43,35075,749,65,false
e8f21ad8-db18-4459-b354-4726ad820a14,43,35075,750,177,false
c84ba6e4-d3bc-4b89-bcc6-f4e0d37f42ed,43,35075,751,5837,false
07e33805-7de4-4d4d-9f63-9ce6de43934b,43,35075,752,198,false
087afe99-8353-44ca-9c2c-c43fe2878827,43,35075,753,38391,true
2f5e751c-546c-4a1b-8b30-0b07e8ce32eb,43,35075,754,111,false
768b97dc-e173-4239-9032-8d336018b604,43,35075,755,720,false
5f59a5a6-4dce-4805-8420-a7be329518c5,43,35075,756,22916,false
71d7cf0a-14d7-4c59-9ef8-a4fec25f2cc2,43,35077,771,717,false
0585ce84-1b30-487f-87de-98e33819e0fc,43,35077,772,141,false
22315a1a-3a5f-46ae-aae1-41384f7487e7,43,35077,773,10457,false
afd3190a-7e8e-4493-9140-461b03d39608,43,35077,774,87,false
ea47e907-7773-4796-9047-62d42cd29cc7,43,35077,767,34205,true
54d6a58d-3633-44db-86c6-99f757435546,43,35077,775,3645,false
9830e5de-a159-47a8-b390-5620b786db06,43,35077,776,16025,false
5d694271-d473-4d81-bf35-b8c6e650c10c,43,35077,769,99,false
6e28119b-f31e-4768-bef9-74a330e745f1,42,35077,764,15711,false
7e33a75f-b866-4211-a97a-66a72421b71a,42,35077,765,7480,false
d261ee8b-61a9-4534-999d-9bfab4007dce,42,35077,766,366,false
7732d401-96f9-4c64-8272-aaad545230f0,42,35077,767,38831,true
e81fcb28-43a4-4402-9375-ba822339e423,42,35077,768,1888,false
4b20041d-6b54-4510-bc9c-1333061ba6ac,42,35077,769,136,false
9bde98ca-fcc8-4e19-a79c-d0dd8e1c45a3,42,35077,770,237,false
686b66d8-c103-46ce-9b57-c4103a7f8b29,42,35079,777,18893,false
7ec96a08-eaf7-42f6-bf06-e4213d0feb89,42,35079,786,1772,false
53b94e72-aed0-4a55-8cc4-a42ce1372c55,42,35079,787,114,false
56f692f0-df2d-4e5f-a014-b5ea9c2a4646,42,35079,788,6195,false
5803e383-3e9a-4f20-bcf9-21c22026a3ae,42,35079,789,740,false
8eaed29e-ab6f-4cb6-8569-5460483864d7,42,35079,785,35199,true
2418a525-5ea1-4566-a59b-929103b8ae2a,43,35079,777,16876,false
b6ed7e40-4ec6-465c-ac6f-c3cb01494525,43,35079,778,103,false
a49e86ba-1031-49f7-92cf-19ce8133e3dd,43,35079,779,839,false
5a149ec7-cc9e-4679-97d5-3b22a5714e77,43,35079,780,48,false
89adc123-5ea2-4531-be66-7ddbb3a0ea77,43,35079,781,11646,false
cde7fc7b-e365-44c3-ac5f-1978fe859ec1,43,35079,782,71,false
f0859790-59f6-4129-820a-12a4b740f4c6,43,35079,783,351,false
938cc1f0-5c81-4c00-8823-93df718b20a8,43,35079,784,3894,false
9a966a6e-0198-478f-b4a7-10c7593ee7f8,43,35079,785,28378,true
0c6dd45f-c8f4-49ab-9889-54797baeefe5,43,35078,796,211,false
48f7a9d6-6d31-4d74-a401-28a5f46ddbe1,43,35078,797,11118,false
d25d4243-cc86-45a4-9cc8-f960e8da8a2a,43,35078,798,1064,false
88ecc9db-4e91-4b0c-8610-1f280ce40ecb,43,35078,799,32679,true
daf5bdcb-b766-4050-a9bb-00c43b6bf465,43,35078,793,59,false
28aec4f4-9c0e-4c07-8934-9328aa314f98,43,35078,800,94,false
065eebec-4746-44b1-9e8b-05b2ba60f92b,43,35078,801,13516,false
d2aa8619-f239-435c-9e6c-db876412ae4b,43,35078,802,229,false
8c975dc5-6c89-47ed-b2ed-2b10e2d3dbd4,43,35078,803,4796,false
3162ba15-35e7-4229-b7bc-c01080d64de8,43,35078,804,115,false
7263bcdc-da90-4235-839a-4168bcace1e8,42,35078,790,36474,true
66246f16-bdf3-47bf-9e14-71db6b9ac71a,42,35078,791,503,false
8f413729-bd00-4cd8-ac09-b099a4b0eca9,42,35078,792,1947,false
6f605920-1792-4461-a154-f8bb2611b276,42,35078,793,128,false
6750a85c-e266-425d-a3fc-58e51cc6933b,42,35078,794,12109,false
714f0b2f-5eb0-4ee0-b52d-61a438b3805e,42,35078,795,12194,false
78f73bb5-032a-42f0-89ef-9815c4100941,42,35080,805,1175,false
9acc3e23-3c6f-4361-a3fc-b9b091f0f37c,42,35080,811,2004,false
b6f1e982-69dd-4580-af77-072ed4c993f4,42,35080,812,9406,false
bdf64080-48e7-493f-99cc-c30a20663017,42,35080,809,25966,true
f340246b-de65-4c0a-9a95-6551a42f04fb,42,35080,813,18299,false
298df888-99c3-4c06-b12d-1ce7c44d1eb1,43,35080,805,986,false
1231e5ef-188c-444d-99c2-1605f3ed4470,43,35080,806,4770,false
7f264353-a456-4513-85da-3dd5abfff1c3,43,35080,807,12306,false
5760d94f-a2e6-482b-8fc1-824c7539abba,43,35080,808,11745,false
1a97d687-36ca-466f-81b6-14f48895ebfa,43,35080,809,29310,true
4d119f1c-e49f-43fd-ac35-513b7d883085,43,35080,810,1774,false
eb871fe5-bc22-49e9-b836-02c9ca04165e,43,35081,822,3916,false
bf2bdc4a-983d-4d4e-964a-b74db5364533,43,35081,815,43,false
ca588b76-d823-42a9-baad-d9fbc09495cb,43,35081,823,119,false
54d77d7d-5572-4f41-a870-bc4faccbccf0,43,35081,818,119,false
aadc0d12-d487-49af-9936-caa5653bbf8c,43,35081,824,8015,false
7633a834-938d-46fd-ad37-83673ed635e7,43,35081,825,19180,false
969621e5-6417-40ad-a2a5-cb9afd162b91,43,35081,821,28852,true
a7b9c5b7-8d88-4572-b921-f290cb96fe59,43,35081,826,643,false
8f591c07-f174-49e8-89a1-5ac0ea1ec840,42,35081,814,7641,false
3b219db1-86da-4d11-b39b-11c1e53c17ee,42,35081,815,100,false
681ab070-010e-459e-8925-60cb11c14148,42,35081,816,610,false
e93bdd78-486c-4ce6-aac2-f0a292c65dcf,42,35081,817,23566,false
d79cd7aa-1f43-4686-9835-dae4e45763fd,42,35081,818,191,false
57736423-07d1-4281-bf5f-e6e4a81f330d,42,35081,819,1743,false
fd2eb16e-8ba8-4c49-b027-4b316718f98a,42,35081,820,93,false
86ab972f-3a1b-4734-875a-ae107698bbcf,42,35081,821,24623,true
bfd5103e-14b7-4a52-ad9b-f01dea0f0079,42,35082,832,121,false
9ea5191d-efeb-42c7-b25d-7c59010e2c05,42,35082,833,22206,true
0741bc52-7662-4301-a659-af51ff2075cb,42,35082,828,19937,false
86f92fc9-0c2c-4a73-963e-9fcb44407ed2,42,35082,834,3704,false
c913c14e-d05f-4694-b670-a4e2ac667440,42,35082,835,5183,false
e96b4bc6-7fb6-4ff6-b393-a106bc605acb,42,35082,836,88,false
56671635-91d3-4f64-8d93-53e3da527955,42,35082,837,40,false
2adf4e88-0ef3-4e3d-991a-e1e85402e4ee,43,35082,827,22845,true
580ac664-217c-4ad1-a485-02cff9319a94,43,35082,828,16615,false
018d683e-b589-44fa-a97a-f9492a517001,43,35082,829,8409,false
1c26c61a-fe89-4b3a-922c-38898fbc97af,43,35082,830,377,false
72866e0b-e314-4972-addb-1e1a2a9e6065,43,35082,831,6417,false
8f7047c5-802c-40ee-b915-2c6d7fde0808,43,35083,838,733,false
3b9c74df-1e75-4093-bcdc-2a4aa143e608,43,35083,839,894,false
cb5e7918-6a03-4cfb-bcab-795d1b5c1f3c,43,35083,844,8094,false
86a67599-2175-4e52-a88e-78d535a6b5c0,43,35083,845,15002,false
6bbafdfe-b611-4070-bd86-3a6e3496c825,43,35083,841,25622,true
5f99bf0c-8c88-4c90-abc7-6290101b7603,43,35083,846,4949,false
72f4f0aa-0a92-4e2f-a77d-5fe0c09acb9a,42,35083,838,794,false
5393d3f0-50d0-4eba-aeff-b29e8dd55216,42,35083,839,219,false
662b1810-53df-4a9b-a247-564d0c0d8f97,42,35083,840,19480,false
1c065821-93b8-4036-afbb-027e09ff36c2,42,35083,841,22255,true
9a1cd7b8-908b-4df0-b3a6-93b4789cf5fe,42,35083,842,7756,false
ab5200bd-31ff-4a29-910d-81d0147ab8e7,42,35083,843,1347,false
09274582-b134-4c6e-a34c-d8922781af75,43,35084,852,180,false
3d34e80f-51b2-4cbc-ac5c-eb6536842e2e,43,35084,853,4930,false
4c9af74f-099b-4fd6-be32-483dc9b9599f,43,35084,849,27400,true
a06eafb1-65be-4d13-a813-75915124e218,43,35084,854,890,false
0cd9e9b0-3e11-4a61-9944-a6f61e71e148,43,35084,855,172,false
a4e72f8b-4e1b-476d-8084-ebe25ed26433,43,35084,856,11872,false
b5605cec-b62d-491c-92eb-a09d0bacf8a6,43,35084,857,24357,false
fe72a0f3-e513-4c91-860e-96d16d44c864,42,35084,847,131,false
23c85217-871b-470f-ab96-73907932ee6c,42,35084,848,1480,false
67ca16f0-662f-4f91-ac12-c0d1fce80795,42,35084,849,29159,true
13f2141b-e86c-4c5a-a5b1-4c6a1a99ecab,42,35084,850,12437,false
4b07e3e6-6593-4c94-9650-df4d4c9c6f03,42,35084,851,23335,false
f52d6227-59ab-415a-aee2-ac74401b0a91,42,35085,858,22591,false
bdd4c913-458f-4c9e-a859-7da4377fb917,42,35085,863,5446,false
5a8e9cad-7939-4753-b158-74ceb7a9f15e,42,35085,864,1365,false
f080b8db-5ebb-4ca7-a7f0-8afba86e6b97,42,35085,862,29757,true
a1125194-0a5c-4143-b513-cc3e32debb46,43,35085,858,1265,false
9a466a5e-a53f-4db7-905a-96ebcdcdaf52,43,35085,859,3799,false
a79f639e-3b6d-49ce-a210-d490c217e42f,43,35085,860,7582,false
20286249-bb12-4939-b81d-9b068d659300,43,35085,861,18462,false
39ec7800-1cad-4f18-b153-73cc15346e63,43,35085,862,32387,true
d2c005f4-7058-4a98-ad66-56b8074e2410,43,35086,870,1463,false
afebdc3c-ab1c-4b58-a17d-50ac703cafaf,43,35086,871,358,false
a3239b22-e5ee-42b7-b4b9-95ecd1c27363,43,35086,872,1125,false
8064af32-d617-4684-9ec6-0edfc158d484,43,35086,873,200,false
0372298a-91e1-4d48-9b2a-691117ef8455,43,35086,866,31080,true
ecfe5b07-58a8-4847-839f-c4dd09fc1da1,43,35086,874,8786,false
f2ac10e8-8790-4799-a096-3175b48bf907,43,35086,867,266,false
1f8c332e-6926-4d94-bcfa-5916819f4075,43,35086,875,917,false
cac719aa-8014-43b3-9a0b-3267a5c81962,43,35086,876,11532,false
ab6f16c9-e733-4a4a-80f8-8c8ab4becdb3,43,35086,877,3230,false
bca4c72c-095f-40b0-986a-49e2dc73e16f,42,35086,865,6300,false
fdf57d44-66a0-4ccb-81cb-2c8873fbe2bc,42,35086,866,26195,true
bb6fb357-632f-4571-a61f-57afee741b51,42,35086,867,1105,false
00691b33-e1bc-4514-95c7-0927a6be3aef,42,35086,868,18666,false
29a8b897-8ced-4a9b-b2ee-f1cf44f9c655,42,35086,869,4893,false
0df1bb80-1d4a-429f-a202-a1bfc11cc9a7,42,35087,878,3950,false
7a07d371-849f-4489-b560-14231f347975,42,35087,879,23032,true
5dc35aa9-7624-4a71-a286-3b6b4dae14e2,42,35087,884,21275,false
974747b4-64a1-4079-a560-bfe97b32d76c,42,35087,885,856,false
619c3207-d1ac-40b1-b244-776ac6bb53e2,43,35087,878,4425,false
d3fd69ac-e352-4fe2-a3cf-33c6c4662b6f,43,35087,879,21804,true
2db7e7ff-5fb3-4fe0-8a0d-02f3dabc2070,43,35087,880,1695,false
7f544a1c-f98e-46bc-8f78-2402b9545c6e,43,35087,881,21592,false
f646ec4a-b3d0-4cea-b864-afef03cea364,43,35087,882,507,false
8218e095-9353-4161-9bb6-3d2ccd55c25e,43,35087,883,126,false
0d842bc3-aae6-40b6-9136-ac5219a6d3a9,43,35091,890,1587,false
6a5471aa-a0f1-47fe-83b8-5c25e22313ca,43,35091,891,28623,true
0a876a9c-c6e9-426e-ac27-451f0c427efe,43,35091,892,12644,false
e2cc397f-a9ea-4e57-bc7f-f2e06535a3aa,43,35091,893,531,false
33a0d683-c26f-4ba6-8285-ddae657c4e38,43,35091,894,12041,false
8b7ee9fe-3abf-4682-a350-d76c41c58093,43,35091,889,2490,false
22793832-fc4e-45fa-a1ff-cf8f12eb1ed0,42,35091,891,22565,true
3756d871-3bc6-4adb-b840-189b311c3686,42,35091,887,18102,false
4a61f522-3edf-4eb1-8eee-28448610a924,42,35091,888,15853,false
7ee354fb-f92a-4db8-a275-16611ba953dc,42,35091,889,1605,false
c91a6c41-0f58-4314-9265-99805141d77e,42,35092,900,934,false
e1d2a1f5-c94e-4802-885b-653e85c8f9a9,42,35092,901,13615,false
25305ec0-45a6-4ddb-a69b-1a9718112f51,42,35092,902,9543,false
1acefe01-c243-49db-b8a1-5afc9930d311,42,35092,897,19582,true
3dc42a65-d61a-494b-85cc-19223f4263ac,42,35092,903,83,false
983e5d7b-c234-4991-aff6-32f9c83ee763,43,35092,895,9459,false
5ea11a04-a8ca-4770-9020-d2aaa66496b2,43,35092,896,1809,false
b5d9bdb5-835b-4e44-9a6c-775f80e4bee6,43,35092,897,16284,true
8a4de19f-e6e9-4b32-9062-78cbe701aace,43,35092,898,13407,false
a19ffd2b-0904-4509-b83b-af6bf81f46a0,43,35092,899,741,false
5ca881ff-79e1-471c-a9bc-ccdcdb78d44d,43,35094,909,2524,false
003b7b95-f946-4f52-b692-06aa3deead95,43,35094,910,10387,false
be83f13b-06b1-4866-ae1f-96084e085150,43,35094,911,1336,false
6d11a855-e071-4aac-9e3e-a060003c5fb4,43,35094,912,5452,false
52b12de5-0bd8-4bd3-9591-99b3e125591f,43,35094,913,1162,false
3761bcd6-e219-49fd-a862-ecc8ee60cde8,43,35094,908,25695,true
dff7ed24-6627-4c7b-a470-94a969315640,42,35094,904,1384,false
56cc6f32-d4da-440a-8a3d-54e24044b531,42,35094,905,14705,false
1cae3262-2c9a-46f9-b105-38c05e38c59c,42,35094,906,960,false
5f42aa7a-b50d-4314-9a94-915863e657ca,42,35094,907,5227,false
e27fcd9a-d83b-44b3-a613-86659f72f7ac,42,35094,908,22753,true
d9f3c6e0-fc4c-419f-bd42-df8543680a93,42,35096,914,18904,true
4eea9e22-41f1-411a-8aa0-b85e7bc02b37,42,35096,920,156,false
34fac1ec-3ade-41cf-a935-b77f27f3b30c,42,35096,921,579,false
eacd7574-871b-4209-9c69-8f438971384f,42,35096,922,10737,false
af00399d-740d-4249-bd40-d4f211e3ddcd,42,35096,923,164,false
a257284f-2dd3-4106-8fc0-fad6a20a3dd0,42,35096,924,8648,false
d73c915b-177a-491e-af3b-def25320cb43,43,35096,914,20911,true
8e6b4ce3-a796-464c-85e2-213edcc4ff3b,43,35096,915,5039,false
9655dfed-6e52-48a1-bcda-8407122034dc,43,35096,916,370,false
bbeb9070-385d-4bee-8081-c9953753ab1a,43,35096,917,11838,false
09e74b99-76a4-4910-ae50-15c11d536e9c,43,35096,918,83,false
35f5e4c0-e474-482b-a205-ff95a9fae8a2,43,35096,919,796,false
1105157a-4e6c-4d45-870b-422af7e87384,43,35098,925,28965,true
3c6b8e92-bdb6-4ad0-8e6f-12259f8e9fff,43,35098,929,2477,false
66a7b48c-7fdd-4d15-8195-ac35293fc1fa,43,35098,930,590,false
677e4db4-c77b-45ed-bcfb-8e415f134381,43,35098,931,236,false
3c23980b-7250-4cc4-8169-945626a3f94d,43,35098,932,7865,false
acb331c2-8e2e-442a-a171-a04c779e2263,43,35098,933,10502,false
20626e59-192d-4d37-b440-5a0426c72b86,42,35098,925,25586,true
f7a3378f-ee9e-4fc9-b90e-36b21832fe33,42,35098,926,11574,false
cb61e9cb-5428-4bce-babd-174b9ec0b8bf,42,35098,927,10347,false
d32813ce-0abe-43e0-9560-2f031ff2fd37,42,35098,928,1259,false
99b5558f-35af-4285-a09a-5ba066275ded,42,35093,939,21587,true
9c52a525-162c-4289-8119-0fd945980c5a,42,35093,940,15802,false
6db0e6a9-483f-441c-a2da-51eb93e3c112,42,35093,941,334,false
e78891f7-ad0b-4041-a9e1-38168af47b1c,42,35093,942,3263,false
a8a073da-1733-40a9-8833-f9a1f4cb14f1,42,35093,943,570,false
c94f4135-b4f0-4e51-aef4-9bed2c438baa,43,35093,934,15492,false
338c915d-22fa-4d18-a2d5-7d4659c8c91d,43,35093,935,521,false
e3db0985-40f5-478d-9aae-b9ae09328109,43,35093,936,3636,false
8b723912-3141-4360-af3e-9a512916f443,43,35093,937,1050,false
5975e222-48c3-46ef-b303-8fe677b6e697,43,35093,938,21115,true
8b03c9f8-a543-4988-b4db-66281483a7a6,43,35095,950,70,false
d70a3baa-5ea2-45fa-8201-6f9db99e6348,43,35095,956,55,false
a4195b13-7479-4262-8cf5-388c659a6967,43,35095,945,112,false
67cbba46-3652-4ec6-bfc0-c183a6bf636c,43,35095,947,70,false
f5dce454-7fc0-4573-97f5-fce264f60751,43,35095,951,648,false
864d053d-45c2-46ba-b0f8-c51349480045,43,35095,949,26123,true
470d8ca0-0110-4888-8557-d3b875274e3b,43,35095,952,1220,false
bf9e5cbe-1b3d-4947-9468-158faee97a7b,43,35095,953,4806,false
f650db71-2f90-4184-9109-ecc0f01f8994,43,35095,954,85,false
5f3d41dd-2ccb-4dc0-927a-9ec4dd3f5063,43,35095,955,9553,false
b2d8f4a5-ab1a-495a-8ea0-f127609451d0,42,35095,944,4720,false
31143981-52fc-4fc9-91e4-fbcacfe41325,42,35095,945,175,false
5134a24e-574d-4645-8b35-845ff8621150,42,35095,946,141,false
1e36ceab-9481-4704-8916-057fd972d980,42,35095,947,606,false
9262d12e-7150-42f6-9def-89bcf8219511,42,35095,948,11108,false
e3f992a4-55df-4321-ae43-101a0dc4e85d,42,35095,949,25167,true
76d7a666-13ab-4d7e-be15-e6af06a24aae,42,35097,957,29913,true
774e86ca-2b22-4c31-81ba-a1017b026c8a,42,35097,963,13587,false
9b6eb35e-4d3b-4663-b0a4-ff8b437136c3,42,35097,964,5145,false
9aeab8c6-cc16-4c2a-9d37-6736f2c7d744,42,35097,965,1010,false
2f68e56f-62ab-43cf-8d7c-00a9f4aec6a0,43,35097,957,31360,true
84892443-388b-48c9-8eaf-4e730ec63641,43,35097,958,2330,false
8ded50a0-5aab-4bfd-9459-a5b2e3960010,43,35097,959,5801,false
01631650-aa7a-4376-8993-a63f83340842,43,35097,960,467,false
